"","GN","filter_all_group","route_djev_1_1","route_djev_1_2","route_djev_2_1","route_djev_2_2","route_djev_3_1","route_djev_3_2","skill_avi","skill_ski","skill_avi_3l","skill_ski_3l","skill_avi_numeric","skill_ski_numeric","soc_6_1","soc_6_2","soc_6_3","soc_6_4","soc_6_3_reversed_NEW","soc_6_4_reversed_NEW","soc_6_5","soc_6_6","soc_total","g_dynamics","g_trust_1","g_confidence_1","age","bc_years_4","bc_days","birthy","sex","area_days","No","filter_full_group","Num","RecordedDate","goal_11_TEXT","StartDate","EndDate","Status","Progress","Duration__in_seconds_","group_nr","Finished","Day","Day_coded","n_people","firstime","Version","gear","g_leader","g_leader_you","goal_12","goal_1","goal_2","goal_3","goal_4","goal_5","goal_6","goal_7","goal_8","goal_9","goal_10","goal_11","goal_11_presence","goal_num","forecast","ates","mountain_1","mountain_2","mountain_3","route_skit_1_1","route_skit_1_2","route_skit_2_1","route_skit_2_2","route_skit_3_1","route_skit_3_2","route_skit_4_1","route_skit_4_2","n_trips_skit","n_trips_dje","TotalTotal","route_stor_1_2","route_stor_2_1","route_stor_2_2","route_stor_3_1","route_stor_3_2","route_stor_4_1","route_stor_4_2","route_stor_5_1","route_stor_5_2","route_stor_6_1","route_stor_6_2","n_trips_stor","aviprob_exp_10","aviprob_exp_1","aviprob_exp_2","aviprob_exp_3","aviprob_exp_4","aviprob_exp_5","aviprob_exp_6","aviprob_exp_7","aviprob_exp_8","aviprob_exp_9","factor_plan_99","factor_plan_1","factor_plan_2","factor_plan_3","factor_plan_4","factor_plan_5","factor_plan_6","factor_plan_7","factor_plan_8","factor_plan_9","factor_plan_10","factor_plan_11","factor_plan_12","factor_plan_13","factor_plan_14","factor_plan_15","factor_plan_16","factor_plan_17","factor_plan_18","factor_plan_19","factor_plan_20","factor_plan_21","factor_plan_22","factor_freq_dic","factor_freq_1","factor_freq_2","factor_freq_3","factor_freq_4","factor_freq_5","factor_freq_6","factor_freq_7","factor_freq_8","factor_freq_9","factor_freq_10","factor_freq_11","factor_freq_12","factor_freq_13","factor_freq_14","factor_freq_15","factor_freq_16","factor_freq_17","factor_freq_18","factor_freq_19","factor_freq_20","factor_freq_21","factor_freq_22","factor_freq_23","dp_dic","s_t_g_dm_1","s_t_g_dm_2","s_t_g_dm_3","mapphoto","multi_mountains","dpoint_map_skit_1_x","dpoint_map_skit_1_y","dpoint_photo_skit_1_x","dpoint_photo_skit_1_y","dpoint_map_djev_1_x","dpoint_map_djev_1_y","dpoint_photo_djev_1_x","dpoint_photo_djev_1_y","dpoint_map_stor_1_x","dpoint_map_stor_1_y","dpoint_photo_stor_1_x","dpoint_photo_stor_1_y","decision","aviprob_dm_99","aviprob_dm_98","aviprob_dm_9","aviprob_dm_1","aviprob_dm_2","aviprob_dm_3","aviprob_dm_4","aviprob_dm_5","aviprob_dm_6","aviprob_dm_7","factor_detail_4","factor_detail_5","factor_detail_6","factor_detail_7","factor_detail_8","factor_detail_9","factor_detail_10","factor_detail_11","factor_detail_12","factor_detail_13","factor_detail_14","factor_detail_15","factor_detail_16","factor_detail_17","factor_detail_18","factor_detail_19","factor_detail_20","factor_detail_21","factor_detail_22","factor_detail_23","factor_detail_24","factor_detail_25","factor_detail_26","social_binary","aviprob_exp_number","aviprob_dm_number","factor_detail_number","group_number_size"
"96","C6",1,NA,NA,NA,NA,NA,NA,3,4,2,2,3,4,5,5,5,1,NA,NA,5,5,26,5,5,5,26,10,309,1996,2,3,74,1,74,2022-03-27 11:21:53,"-99",2022-03-27 05:15:22,2022-03-27 05:25:40,16,100,618,"",1,"
27-Mar-22",2,2,1,1,1,NA,NA,0,0,0,0,1,1,1,1,0,0,0,0,NA,4,1,4,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high",2,0,0,"small"
"97","C6",1,NA,NA,NA,NA,NA,NA,4,4,2,2,4,4,5,4,3,2,NA,NA,2,5,23,4,3,4,26,-99,329,1996,1,3,91,1,91,2022-03-27 11:27:00,"-99",2022-03-27 05:15:55,2022-03-27 05:30:14,16,100,859,"",1,"
27-Mar-22",2,2,1,1,1,NA,NA,0,0,1,0,0,1,0,0,0,0,0,0,NA,2,1,1,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,615,411,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high",2,0,0,"small"
"98","C9",1,1,1,NA,NA,NA,NA,3,4,2,2,3,4,4,5,1,3,NA,NA,3,5,25,5,5,7,31,2,309,1991,2,4,67,1,67,2022-03-27 11:20:43,"-99",2022-03-27 05:48:56,2022-03-27 06:04:45,16,100,949,"",1,"
27-Mar-22",2,3,1,1,2,NA,NA,0,0,1,0,1,1,1,1,0,0,0,0,NA,5,1,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,-99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"low",1,0,0,"large"
"99","C9",1,1,1,NA,NA,NA,NA,3,5,2,3,3,5,5,5,1,3,NA,NA,5,5,28,5,5,7,134,2,314,1888,2,4,82,1,82,2022-03-27 11:22:35,"-99",2022-03-27 05:41:00,2022-03-27 06:01:30,16,100,1229,"",1,"
27-Mar-22",2,3,1,1,2,NA,NA,0,0,1,0,1,1,1,1,0,1,0,0,NA,6,1,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,516,330,NA,NA,NA,NA,NA,NA,3,0,0,0,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"low",3,3,0,"large"
"100","C9",1,1,1,NA,NA,NA,NA,4,3,2,2,4,3,4,4,3,2,NA,NA,3,4,22,5,4,5,33,5,319,1989,2,4,93,1,93,2022-03-27 11:27:02,"-99",2022-03-27 05:48:09,2022-03-27 06:07:57,16,100,1188,"",1,"
27-Mar-22",2,3,1,1,2,NA,NA,0,0,1,0,0,1,1,0,0,0,0,0,NA,3,1,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,NA,NA,NA,NA,NA,254,181,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"low",3,1,0,"large"
"101","D13",1,NA,NA,NA,NA,NA,NA,6,6,3,3,6,6,1,1,1,1,NA,NA,1,1,14,5,5,7,29,20,50,1993,2,4,135,1,135,2022-03-28 11:33:36,"-99",2022-03-28 04:02:17,2022-03-28 04:08:16,16,100,359,"",1,"
28-Mar-22",3,2,2,1,1,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,1,1,5,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99,-99,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"low",2,0,0,"small"
"102","D13",1,NA,NA,NA,NA,NA,NA,4,5,2,3,4,5,5,5,4,1,NA,NA,4,4,25,5,5,6,28,5,30,1994,1,NA,138,1,138,2022-03-28 11:34:31,"-99",2022-03-28 04:01:54,2022-03-28 04:13:34,16,100,699,"",1,"
28-Mar-22",3,2,2,1,1,NA,NA,0,0,0,1,1,0,0,1,0,1,0,0,NA,4,1,5,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,398,449,NA,NA,2,0,0,0,0,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"low",2,3,0,"small"
"103","D15",1,NA,NA,NA,NA,NA,NA,5,5,3,3,5,5,5,5,1,1,NA,NA,5,5,30,5,5,7,28,10,399,1994,2,4,132,1,132,2022-03-28 11:32:43,"-99",2022-03-28 04:37:17,2022-03-28 04:57:15,16,100,1197,"",1,"
28-Mar-22",3,2,1,1,1,NA,NA,0,0,1,1,1,1,1,1,0,1,0,0,NA,7,1,4,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,325,340,NA,NA,2,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high",3,1,0,"small"
"104","D15",1,NA,NA,NA,NA,NA,NA,3,5,2,3,3,5,5,5,5,3,NA,NA,5,5,24,5,5,6,28,15,309,1994,2,3,141,1,141,2022-03-28 11:35:39,"-99",2022-03-28 04:38:34,2022-03-28 05:00:38,16,100,1324,"",1,"
28-Mar-22",3,2,1,1,1,NA,NA,0,0,0,0,0,1,1,1,0,0,0,0,NA,3,1,4,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,329,145,2,0,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high",2,0,0,"small"
"105","D16",1,NA,NA,NA,NA,NA,NA,4,4,2,2,4,4,5,5,6,6,1,1,5,5,20,5,5,7,28,9,304,1994,2,2,137,1,137,2022-03-28 11:33:40,"-99",2022-03-28 04:49:37,2022-03-28 06:30:07,16,100,6030,"",1,"
28-Mar-22",3,3,1,1,1,NA,NA,0,0,1,0,1,0,1,1,0,0,0,0,NA,4,7,1,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,504,542,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"low",1,0,0,"large"
"106","D16",1,NA,NA,NA,NA,NA,NA,4,4,2,2,4,4,5,5,5,1,2,6,5,5,26,5,5,7,29,5,314,1993,2,2,140,1,140,2022-03-28 11:34:33,"Sol",2022-03-28 04:42:45,2022-03-28 06:28:06,16,100,6321,"",1,"
28-Mar-22",3,3,1,1,1,NA,NA,0,0,0,0,1,1,1,1,0,0,0,1,1,5,7,3,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,411,531,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"low",1,0,0,"large"
"107","D16",1,NA,NA,NA,NA,NA,NA,4,4,2,2,4,4,5,5,3,2,4,5,5,5,27,5,5,6,29,-99,307,1993,2,4,142,1,142,2022-03-28 11:35:40,"Sol",2022-03-28 06:13:08,2022-03-28 06:35:25,16,100,1336,"",1,"
28-Mar-22",3,3,1,1,1,NA,NA,0,0,1,0,1,0,1,1,0,1,0,1,1,6,1,4,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,420,468,NA,NA,3,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"low",1,1,0,"large"
"108","D17",1,NA,NA,NA,NA,NA,NA,4,5,2,3,4,5,5,5,3,2,4,5,5,5,27,5,5,5,21,-99,344,2001,2,4,128,1,128,2022-03-28 11:30:44,"-99",2022-03-28 04:39:32,2022-03-28 06:31:20,16,100,6708,"",1,"
28-Mar-22",3,2,1,1,3,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,1,7,5,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,359,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"low",2,0,0,"small"
"109","D17",1,NA,NA,NA,NA,NA,NA,4,5,2,3,4,5,1,1,4,2,3,5,4,5,17,5,5,6,21,3,329,2001,2,4,133,1,133,2022-03-28 11:32:44,"-99",2022-03-28 04:57:27,2022-03-28 06:34:31,16,100,5824,"",1,"
28-Mar-22",3,2,1,1,3,NA,NA,0,0,0,1,0,1,0,1,0,1,0,0,NA,4,1,5,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"low",2,0,0,"small"
"110","D2",1,NA,NA,NA,NA,NA,NA,4,6,2,3,4,6,1,5,5,1,NA,NA,5,5,22,5,5,5,31,-99,365,1991,2,3,2,2,2,2022-03-26 12:31:33,"Instagram",2022-03-26 05:49:13,2022-03-26 06:05:23,16,100,969,"",1,"
26-Mar-22",1,3,1,1,1,NA,NA,0,0,0,1,0,0,0,0,0,0,0,1,1,2,1,5,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,411,NA,NA,3,0,0,0,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high",3,3,0,"large"
"111","D2",1,NA,NA,NA,NA,NA,NA,4,4,2,2,4,4,5,5,5,4,NA,NA,5,5,23,5,5,7,31,-99,368,1991,2,3,15,2,15,2022-03-26 12:32:39,"Tested my GoPro max",2022-03-26 05:32:44,2022-03-26 06:05:37,16,100,1972,"",1,"
26-Mar-22",1,3,1,1,1,NA,NA,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2,5,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,2,NA,NA,NA,NA,5,7,NA,NA,NA,NA,NA,7,NA,NA,NA,1,2,NA,1,1,NA,NA,5,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,312,NA,NA,1,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high",2,1,0,"large"
"112","D2",1,NA,NA,NA,NA,NA,NA,4,6,2,3,4,6,5,5,3,5,NA,NA,5,5,24,5,5,7,28,17,361,1994,1,4,24,2,24,2022-03-26 13:30:41,"-99",2022-03-26 05:49:22,2022-03-26 06:04:49,16,100,927,"",1,"
26-Mar-22",1,2,1,1,1,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,NA,1,1,5,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,165,370,NA,NA,3,0,0,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high",1,2,0,"large"
"113","D21",1,NA,NA,NA,NA,NA,NA,2,2,1,1,2,2,1,1,1,3,NA,NA,4,4,18,4,5,7,28,4,314,1994,1,2,134,1,134,2022-03-28 11:32:46,"-99",2022-03-28 08:56:07,2022-03-28 09:11:33,16,100,925,"",1,"
28-Mar-22",3,2,1,1,1,NA,NA,0,0,0,0,0,1,1,0,0,0,0,0,NA,2,1,4,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,NA,269,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"low",1,1,0,"small"
"114","D21",1,NA,NA,NA,NA,NA,NA,3,3,2,2,3,3,4,4,4,3,NA,NA,4,4,21,5,5,7,32,-99,314,1990,2,1,143,1,143,2022-03-28 11:35:42,"-99",2022-03-28 07:18:10,2022-03-28 09:10:29,16,100,6738,"",1,"
28-Mar-22",3,2,1,1,1,NA,NA,0,0,0,0,0,1,1,0,0,0,0,0,NA,2,1,4,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"low",1,0,0,"small"
"115","D22",1,NA,NA,NA,NA,NA,NA,5,5,3,3,5,5,5,5,1,3,NA,NA,4,5,27,5,5,7,29,7,389,1993,2,4,173,1,173,2022-04-02 09:36:20,"-99",2022-04-02 05:31:45,2022-04-02 05:47:50,16,100,964,"",1,"
2-Apr-22",4,3,1,2,1,NA,NA,0,0,1,0,1,1,0,0,0,1,0,0,NA,4,1,4,1,0,0,1,1,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,0,1,NA,247,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,1,1,1,0,0,0,0,1,1,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"low",2,3,3,"large"
"116","D22",1,NA,NA,NA,NA,NA,NA,4,3,2,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,20,1,1967,1,2,177,1,177,2022-04-02 09:37:48,"Tilvenning Etter sykdom",2022-04-02 03:46:22,2022-04-02 04:03:46,16,100,1043,"",1,"
2-Apr-22",4,1,1,2,2,NA,NA,0,0,0,0,0,0,0,1,0,0,0,1,1,2,2,3,1,0,0,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,NA,2,NA,NA,NA,697,514,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"low",3,0,0,"large"
